City,Region,Date,Time (GMT),Highest,MHHW (ft),MHW (ft),MSL (ft),MTL (ft),MLW (ft),MLLW (ft),Lowest (ft),Inf
Boston,East,10/1/1930,0:00,11.675,NaN,9.284,4.976,4.855,0.435,NaN,-2.124,0
Boston,East,11/1/1930,0:00,11.075,NaN,8.795,4.464,4.366,-0.063,NaN,-2.124,0
Boston,East,12/1/1930,0:00,11.275,NaN,8.965,4.625,4.536,0.094,NaN,-1.724,0
Boston,East,1/1/1931,0:00,12.574,NaN,9.034,4.576,4.474,-0.096,NaN,-2.025,0
Boston,East,2/1/1931,0:00,10.977,NaN,9.015,4.526,4.415,-0.195,NaN,-2.724,0
Boston,East,3/1/1931,0:00,13.477,NaN,9.684,5.055,4.937,0.176,NaN,-2.426,0
Boston,East,4/1/1931,0:00,11.675,NaN,9.264,4.595,4.454,-0.346,NaN,-2.826,0
Boston,East,5/1/1931,0:00,11.275,NaN,9.326,4.674,4.536,-0.254,NaN,-2.626,0
Boston,East,6/1/1931,0:00,10.977,NaN,9.494,4.966,4.835,0.176,NaN,-1.425,0
Boston,East,7/1/1931,0:00,11.177,NaN,9.356,4.835,4.717,0.065,NaN,-1.425,0
Boston,East,8/1/1931,0:00,10.875,NaN,9.316,4.825,4.694,0.084,NaN,-2.324,0
Boston,East,9/1/1931,0:00,11.075,NaN,9.244,4.805,4.694,0.137,NaN,-2.324,0
Boston,East,10/1/1931,0:00,11.075,NaN,9.195,4.776,4.664,0.137,NaN,-3.026,0
Boston,East,11/1/1931,0:00,11.177,NaN,8.864,4.464,4.366,-0.136,NaN,-2.524,0
Boston,East,12/1/1931,0:00,10.977,NaN,8.985,4.526,4.425,-0.136,NaN,-2.724,0
Boston,East,1/1/1932,0:00,11.275,NaN,9.185,4.674,4.556,-0.083,NaN,-2.226,0
Boston,East,2/1/1932,0:00,11.275,NaN,9.185,4.717,4.595,0.015,NaN,-2.025,0
Boston,East,3/1/1932,0:00,11.675,NaN,9.254,4.727,4.595,-0.054,NaN,-3.026,0
Boston,East,4/1/1932,0:00,11.574,NaN,9.175,4.625,4.484,-0.205,NaN,-2.724,0
Boston,East,5/1/1932,0:00,11.275,NaN,8.975,4.474,4.356,-0.273,NaN,-3.026,0
Boston,East,6/1/1932,0:00,11.377,NaN,9.166,4.717,4.595,0.015,NaN,-2.226,0
Boston,East,7/1/1932,0:00,11.075,NaN,9.195,4.766,4.664,0.137,NaN,-1.724,0
Boston,East,8/1/1932,0:00,10.475,NaN,9.146,4.684,4.556,-0.024,NaN,-1.225,0
Boston,East,9/1/1932,0:00,10.875,NaN,9.435,4.815,4.694,-0.034,NaN,-1.724,0
Boston,East,10/1/1932,0:00,11.275,NaN,9.274,4.654,4.536,-0.214,NaN,-2.724,0
Boston,East,11/1/1932,0:00,12.374,NaN,9.444,4.884,4.776,0.094,NaN,-2.626,0
Boston,East,12/1/1932,0:00,11.475,NaN,9.195,4.605,4.517,-0.155,NaN,-2.226,0
Boston,East,1/1/1933,0:00,12.975,NaN,9.336,4.894,4.795,0.245,NaN,-1.523,0
Boston,East,2/1/1933,0:00,11.475,NaN,9.074,4.526,4.395,-0.293,NaN,-2.226,0
Boston,East,3/1/1933,0:00,11.177,NaN,9.195,4.727,4.595,-0.014,NaN,-2.426,0
Boston,East,4/1/1933,0:00,11.774,NaN,9.366,4.825,4.694,0.015,NaN,-2.226,0
Boston,East,5/1/1933,0:00,11.574,NaN,9.274,4.805,4.674,0.074,NaN,-2.426,0
Boston,East,6/1/1933,0:00,11.876,NaN,9.484,4.904,4.776,0.055,NaN,-2.524,0
