City,Region,Date,Time (GMT),Highest,MHHW (ft),MHW (ft),MSL (ft),MTL (ft),MLW (ft),MLLW (ft),Lowest (ft),Inf
Charleston,East,3/1/1930,0:00,5.635,NaN,4.267,1.835,1.717,-0.835,NaN,-2.065,0
Charleston,East,4/1/1930,0:00,5.536,NaN,4.595,2.177,2.036,-0.514,NaN,-1.964,0
Charleston,East,5/1/1930,0:00,6.035,NaN,4.365,1.927,1.796,-0.783,NaN,-1.964,0
Charleston,East,6/1/1930,0:00,5.936,NaN,4.575,2.124,1.996,-0.586,NaN,-2.065,0
Charleston,East,7/1/1930,0:00,5.936,NaN,4.457,1.927,1.806,-0.845,NaN,-2.065,0
Charleston,East,8/1/1930,0:00,6.635,NaN,4.624,2.216,2.095,-0.435,NaN,-1.363,0
Charleston,East,9/1/1930,0:00,5.835,NaN,4.467,2.104,1.977,-0.504,NaN,-1.865,0
Charleston,East,10/1/1930,0:00,6.137,NaN,4.916,2.636,2.515,0.116,NaN,-1.163,0
Charleston,East,11/1/1930,0:00,6.235,NaN,4.516,2.186,2.075,-0.363,NaN,-1.465,0
Charleston,East,12/1/1930,0:00,6.137,NaN,4.365,2.026,1.927,-0.514,NaN,-1.363,0
Charleston,East,1/1/1931,0:00,5.936,NaN,4.116,1.727,1.616,-0.884,NaN,-1.865,0
Charleston,East,2/1/1931,0:00,6.435,NaN,4.516,2.147,2.016,-0.474,NaN,-1.665,0
Charleston,East,3/1/1931,0:00,6.635,NaN,4.726,2.324,2.196,-0.333,NaN,-2.065,0
Charleston,East,4/1/1931,0:00,6.035,NaN,4.306,1.855,1.746,-0.815,NaN,-1.964,0
Charleston,East,5/1/1931,0:00,6.035,NaN,4.306,1.816,1.694,-0.904,NaN,-1.865,0
Charleston,East,6/1/1931,0:00,5.635,NaN,4.375,1.957,1.855,-0.655,NaN,-1.564,0
Charleston,East,7/1/1931,0:00,5.536,NaN,4.385,1.977,1.855,-0.665,NaN,-1.665,0
Charleston,East,8/1/1931,0:00,5.435,NaN,4.217,1.796,1.694,-0.835,NaN,-1.964,0
Charleston,East,9/1/1931,0:00,5.835,NaN,4.604,2.255,2.137,-0.333,NaN,-1.564,0
Charleston,East,10/1/1931,0:00,6.635,NaN,4.765,2.485,2.357,-0.064,NaN,-1.163,0
Charleston,East,11/1/1931,0:00,5.936,NaN,4.457,2.095,1.977,-0.514,NaN,-1.764,0
Charleston,East,12/1/1931,0:00,6.635,NaN,4.526,2.137,2.016,-0.484,NaN,-1.865,0
Charleston,East,1/1/1932,0:00,6.035,NaN,4.375,1.937,1.835,-0.704,NaN,-1.964,0
Charleston,East,2/1/1932,0:00,5.936,NaN,4.447,2.045,1.937,-0.586,NaN,-2.266,0
Charleston,East,3/1/1932,0:00,5.936,NaN,4.175,1.757,1.665,-0.845,NaN,-2.266,0
Charleston,East,4/1/1932,0:00,6.337,NaN,4.276,1.894,1.776,-0.714,NaN,-1.665,0
Charleston,East,5/1/1932,0:00,6.737,NaN,4.496,2.124,2.016,-0.464,NaN,-1.363,0
Charleston,East,6/1/1932,0:00,6.235,NaN,4.585,2.216,2.095,-0.405,NaN,-1.564,0
Charleston,East,7/1/1932,0:00,5.835,NaN,4.296,1.894,1.757,-0.783,NaN,-1.665,0
Charleston,East,8/1/1932,0:00,5.736,NaN,4.686,2.275,2.157,-0.386,NaN,-1.363,0
Charleston,East,9/1/1932,0:00,6.235,NaN,5.205,2.875,2.744,0.287,NaN,-1.163,0
Charleston,East,10/1/1932,0:00,6.435,NaN,4.887,2.505,2.377,-0.133,NaN,-1.764,0
Charleston,East,11/1/1932,0:00,7.436,NaN,4.995,2.646,2.505,0.015,NaN,-1.265,0
Charleston,East,12/1/1932,0:00,6.337,NaN,4.755,2.357,2.226,-0.304,NaN,-1.865,0
Charleston,East,1/1/1933,0:00,6.737,NaN,4.637,2.255,2.157,-0.333,NaN,-2.564,0
Charleston,East,2/1/1933,0:00,5.336,NaN,4.414,2.036,1.927,-0.563,NaN,-2.266,0
Charleston,East,3/1/1933,0:00,5.336,NaN,4.375,2.016,1.894,-0.586,NaN,-2.164,0
Charleston,East,4/1/1933,0:00,6.435,NaN,4.795,2.446,2.357,-0.094,NaN,-1.363,0
Charleston,East,5/1/1933,0:00,6.337,NaN,4.565,2.226,2.095,-0.363,NaN,-1.665,0
Charleston,East,6/1/1933,0:00,6.435,NaN,4.775,2.396,2.255,-0.254,NaN,-1.363,0
Charleston,East,7/1/1933,0:00,6.635,NaN,4.686,2.314,2.177,-0.323,NaN,-1.363,0
Charleston,East,8/1/1933,0:00,6.835,NaN,4.975,2.597,2.465,-0.044,NaN,-1.964,0
Charleston,East,9/1/1933,0:00,6.537,NaN,4.985,2.616,2.475,-0.044,NaN,-1.163,0
Charleston,East,10/1/1933,0:00,6.435,NaN,5.307,2.967,2.856,0.415,NaN,-0.763,0
Charleston,East,11/1/1933,0:00,6.337,NaN,4.765,2.396,2.295,-0.186,NaN,-2.164,0
Charleston,East,12/1/1933,0:00,5.835,NaN,4.355,2.016,1.894,-0.563,NaN,-1.865,0
Charleston,East,1/1/1934,0:00,5.736,NaN,4.194,1.855,1.747,-0.704,NaN,-2.364,0
Charleston,East,2/1/1934,0:00,5.536,NaN,4.296,1.927,1.816,-0.674,NaN,-2.164,0
Charleston,East,3/1/1934,0:00,5.536,NaN,4.286,1.865,1.767,-0.753,NaN,-2.266,0
Charleston,East,4/1/1934,0:00,5.835,NaN,4.467,2.075,1.947,-0.573,NaN,-1.465,0
Charleston,East,5/1/1934,0:00,8.637,NaN,4.686,2.265,2.147,-0.396,NaN,-1.363,0
Charleston,East,6/1/1934,0:00,5.835,NaN,4.427,1.986,1.845,-0.733,NaN,-1.964,0
Charleston,East,7/1/1934,0:00,6.337,NaN,4.486,1.986,1.875,-0.743,NaN,-2.164,0
Charleston,East,8/1/1934,0:00,5.736,NaN,4.385,1.957,1.835,-0.704,NaN,-2.065,0
Charleston,East,9/1/1934,0:00,5.936,NaN,4.834,2.485,2.367,-0.104,NaN,-1.265,0
Charleston,East,10/1/1934,0:00,6.337,NaN,5.175,2.915,2.807,0.435,NaN,-0.763,0
Charleston,East,11/1/1934,0:00,5.736,NaN,4.696,2.314,2.236,-0.215,NaN,-1.764,0
Charleston,East,12/1/1934,0:00,6.137,NaN,4.506,2.137,2.036,-0.445,NaN,-2.065,0
Charleston,East,1/1/1935,0:00,6.537,NaN,4.736,2.367,2.236,-0.254,NaN,-1.265,0
Charleston,East,2/1/1935,0:00,6.235,NaN,4.467,2.016,1.914,-0.635,NaN,-2.065,0
Charleston,East,3/1/1935,0:00,5.536,NaN,4.467,2.026,1.894,-0.674,NaN,-2.065,0
Charleston,East,4/1/1935,0:00,6.435,NaN,4.795,2.334,2.206,-0.386,NaN,-1.665,0
Charleston,East,5/1/1935,0:00,5.936,NaN,4.755,2.285,2.157,-0.445,NaN,-1.665,0
Charleston,East,6/1/1935,0:00,5.835,NaN,4.686,2.255,2.137,-0.425,NaN,-1.665,0
Charleston,East,7/1/1935,0:00,5.936,NaN,4.526,2.065,1.957,-0.615,NaN,-1.964,0
Charleston,East,8/1/1935,0:00,6.035,NaN,4.746,2.305,2.196,-0.363,NaN,-1.764,0
Charleston,East,9/1/1935,0:00,6.337,NaN,5.015,2.626,2.495,-0.035,NaN,-1.665,0
Charleston,East,10/1/1935,0:00,6.635,NaN,5.116,2.725,2.606,0.097,NaN,-1.065,0
Charleston,East,11/1/1935,0:00,6.737,NaN,5.316,2.875,2.787,0.254,NaN,-1.065,0
Charleston,East,12/1/1935,0:00,6.337,NaN,4.604,2.095,1.977,-0.665,NaN,-2.364,0
Charleston,East,1/1/1936,0:00,5.536,NaN,4.326,1.835,1.737,-0.865,NaN,-2.266,0
Charleston,East,2/1/1936,0:00,6.035,NaN,4.585,2.095,1.986,-0.615,NaN,-2.466,0
Charleston,East,3/1/1936,0:00,5.635,NaN,4.365,1.885,1.767,-0.835,NaN,-2.964,0
Charleston,East,4/1/1936,0:00,6.235,NaN,4.624,2.157,2.036,-0.553,NaN,-2.364,0
Charleston,East,5/1/1936,0:00,6.635,NaN,4.946,2.505,2.387,-0.176,NaN,-1.764,0
Charleston,East,6/1/1936,0:00,6.635,NaN,5.044,2.616,2.475,-0.094,NaN,-1.363,0
Charleston,East,7/1/1936,0:00,6.035,NaN,4.545,2.095,1.967,-0.615,NaN,-1.665,0
Charleston,East,8/1/1936,0:00,5.635,NaN,4.847,2.367,2.236,-0.386,NaN,-1.564,0
Charleston,East,9/1/1936,0:00,6.035,NaN,5.215,2.777,2.646,0.077,NaN,-1.465,0
Charleston,East,10/1/1936,0:00,6.737,NaN,5.356,2.905,2.777,0.205,NaN,-1.065,0
Charleston,East,11/1/1936,0:00,6.537,NaN,4.746,2.255,2.137,-0.464,NaN,-2.764,0
Charleston,East,12/1/1936,0:00,6.435,NaN,4.946,2.475,2.357,-0.235,NaN,-1.665,0
Charleston,East,1/1/1937,0:00,6.035,NaN,4.686,2.275,2.177,-0.333,NaN,-1.564,0
Charleston,East,2/1/1937,0:00,6.035,NaN,4.877,2.416,2.314,-0.254,NaN,-2.466,0
Charleston,East,3/1/1937,0:00,6.035,NaN,4.624,2.167,2.075,-0.484,NaN,-1.564,0
Charleston,East,4/1/1937,0:00,6.035,NaN,4.696,2.236,2.095,-0.494,NaN,-2.364,0
Charleston,East,5/1/1937,0:00,6.835,NaN,4.946,2.475,2.357,-0.245,NaN,-1.465,0
Charleston,East,6/1/1937,0:00,6.737,NaN,4.805,2.275,2.137,-0.523,NaN,-1.665,0
Charleston,East,7/1/1937,0:00,6.235,NaN,4.667,2.114,1.996,-0.694,NaN,-1.865,0
Charleston,East,8/1/1937,0:00,6.235,NaN,4.916,2.416,2.285,-0.343,NaN,-1.363,0
Charleston,East,9/1/1937,0:00,6.337,NaN,5.297,2.856,2.715,0.136,NaN,-0.963,0
Charleston,East,10/1/1937,0:00,6.435,NaN,5.244,2.807,2.675,0.106,NaN,-1.465,0
Charleston,East,11/1/1937,0:00,6.435,NaN,4.857,2.387,2.285,-0.284,NaN,-1.465,0
Charleston,East,12/1/1937,0:00,5.936,NaN,4.637,2.167,2.036,-0.553,NaN,-2.266,0
Charleston,East,1/1/1938,0:00,6.235,NaN,4.555,2.055,1.937,-0.684,NaN,-2.466,0
Charleston,East,2/1/1938,0:00,5.835,NaN,4.614,2.147,2.026,-0.563,NaN,-2.266,0
Charleston,East,3/1/1938,0:00,5.435,NaN,4.565,2.124,1.977,-0.615,NaN,-1.665,0
Charleston,East,4/1/1938,0:00,5.536,NaN,4.437,1.927,1.796,-0.855,NaN,-2.164,0
Charleston,East,5/1/1938,0:00,7.036,NaN,4.926,2.314,2.196,-0.533,NaN,-1.465,0
Charleston,East,6/1/1938,0:00,6.737,NaN,4.857,2.324,2.196,-0.474,NaN,-1.964,0
Charleston,East,7/1/1938,0:00,6.035,NaN,4.736,2.196,2.055,-0.615,NaN,-2.065,0
Charleston,East,8/1/1938,0:00,6.235,NaN,4.706,2.147,2.036,-0.625,NaN,-1.665,0
Charleston,East,9/1/1938,0:00,NaN,NaN,5.077,2.597,2.475,-0.123,NaN,NaN,0
Charleston,East,10/1/1938,0:00,6.337,NaN,5.395,3.036,2.925,0.444,NaN,-0.563,0
Charleston,East,11/1/1938,0:00,6.835,NaN,5.267,2.836,2.705,0.156,NaN,-1.665,0
Charleston,East,12/1/1938,0:00,6.635,NaN,4.795,2.347,2.206,-0.396,NaN,-2.863,0
Charleston,East,1/1/1939,0:00,6.035,NaN,4.536,1.996,1.894,-0.733,NaN,-1.964,0
Charleston,East,2/1/1939,0:00,6.235,NaN,4.496,1.894,1.796,-0.894,NaN,-2.364,0
Charleston,East,3/1/1939,0:00,6.137,NaN,4.706,2.157,2.016,-0.684,NaN,-2.564,0
Charleston,East,4/1/1939,0:00,6.035,NaN,4.657,2.055,1.927,-0.806,NaN,-1.665,0
Charleston,East,5/1/1939,0:00,6.137,NaN,4.985,2.436,2.295,-0.405,NaN,-1.465,0
Charleston,East,6/1/1939,0:00,5.936,NaN,4.857,2.305,2.157,-0.533,NaN,-1.865,0
Charleston,East,7/1/1939,0:00,6.537,NaN,4.877,2.357,2.216,-0.445,NaN,-1.465,0
Charleston,East,8/1/1939,0:00,6.235,NaN,4.775,2.236,2.114,-0.543,NaN,-1.865,0
Charleston,East,9/1/1939,0:00,7.036,NaN,5.395,2.915,2.797,0.185,NaN,-0.963,0
Charleston,East,10/1/1939,0:00,6.635,NaN,5.156,2.695,2.567,-0.025,NaN,-1.163,0
Charleston,East,11/1/1939,0:00,6.035,NaN,4.936,2.436,2.334,-0.264,NaN,-1.665,0
Charleston,East,12/1/1939,0:00,6.035,NaN,4.486,1.967,1.855,-0.783,NaN,-1.665,0
Charleston,East,1/1/1940,0:00,5.536,NaN,4.375,1.786,1.694,-0.983,NaN,-2.863,0
Charleston,East,2/1/1940,0:00,5.835,NaN,4.394,1.826,1.694,-0.996,NaN,-2.764,0
Charleston,East,3/1/1940,0:00,6.537,NaN,4.637,2.075,1.957,-0.714,NaN,-2.164,0
Charleston,East,4/1/1940,0:00,6.435,NaN,4.477,1.937,1.816,-0.855,NaN,-2.266,0
Charleston,East,5/1/1940,0:00,6.337,NaN,4.814,2.275,2.157,-0.494,NaN,-1.564,0
Charleston,East,6/1/1940,0:00,6.337,NaN,4.614,2.085,1.977,-0.674,NaN,-1.465,0
Charleston,East,7/1/1940,0:00,6.235,NaN,4.716,2.206,2.075,-0.543,NaN,-1.665,0
Charleston,East,8/1/1940,0:00,10.234,NaN,5.346,2.856,2.734,0.116,NaN,-1.065,0
Charleston,East,9/1/1940,0:00,6.635,NaN,5.435,2.925,2.797,0.156,NaN,-0.963,0
Charleston,East,10/1/1940,0:00,6.835,NaN,5.467,2.885,2.754,0.044,NaN,-1.465,0
Charleston,East,11/1/1940,0:00,6.835,NaN,4.946,2.416,2.295,-0.363,NaN,-2.364,0
Charleston,East,12/1/1940,0:00,6.635,NaN,4.746,2.206,2.095,-0.553,NaN,-2.164,0
Charleston,East,1/1/1941,0:00,6.035,NaN,4.795,2.324,2.206,-0.386,NaN,-1.265,0
Charleston,East,2/1/1941,0:00,6.035,NaN,4.657,2.157,2.055,-0.553,NaN,-1.764,0
Charleston,East,3/1/1941,0:00,5.736,NaN,4.345,1.845,1.717,-0.904,NaN,-2.564,0
Charleston,East,4/1/1941,0:00,6.137,NaN,4.637,2.157,2.016,-0.596,NaN,-1.964,0
Charleston,East,5/1/1941,0:00,6.435,NaN,4.575,2.065,1.957,-0.665,NaN,-1.665,0
Charleston,East,6/1/1941,0:00,6.537,NaN,4.896,2.357,2.226,-0.445,NaN,-1.665,0
Charleston,East,7/1/1941,0:00,6.137,NaN,4.657,2.065,1.937,-0.783,NaN,-1.665,0
Charleston,East,8/1/1941,0:00,5.736,NaN,4.755,2.196,2.055,-0.655,NaN,-1.564,0
Charleston,East,9/1/1941,0:00,6.737,NaN,5.136,2.636,2.495,-0.143,NaN,-1.265,0
Charleston,East,10/1/1941,0:00,6.537,NaN,5.106,2.616,2.495,-0.123,NaN,-1.065,0
Charleston,East,11/1/1941,0:00,6.337,NaN,4.956,2.475,2.334,-0.284,NaN,-1.564,0
Charleston,East,12/1/1941,0:00,5.936,NaN,4.614,2.095,1.986,-0.645,NaN,-2.065,0
Charleston,East,1/1/1942,0:00,6.137,NaN,4.575,2.045,1.947,-0.684,NaN,-2.364,0
Charleston,East,2/1/1942,0:00,6.035,NaN,4.824,2.324,2.216,-0.405,NaN,-1.665,0
Charleston,East,3/1/1942,0:00,6.035,NaN,4.375,1.816,1.694,-0.973,NaN,-2.964,0
Charleston,East,4/1/1942,0:00,6.235,NaN,4.857,2.285,2.147,-0.563,NaN,-2.164,0
Charleston,East,5/1/1942,0:00,6.537,NaN,5.087,2.456,2.314,-0.455,NaN,-1.564,0
Charleston,East,6/1/1942,0:00,6.937,NaN,5.057,2.465,2.334,-0.396,NaN,-1.265,0
Charleston,East,7/1/1942,0:00,6.635,NaN,4.857,2.246,2.104,-0.645,NaN,-1.465,0
Charleston,East,8/1/1942,0:00,7.137,NaN,4.946,2.406,2.275,-0.405,NaN,-1.564,0
Charleston,East,9/1/1942,0:00,6.537,NaN,5.185,2.725,2.587,-0.015,NaN,-1.065,0
Charleston,East,10/1/1942,0:00,6.537,NaN,5.517,3.135,2.997,0.487,NaN,-0.363,0
Charleston,East,11/1/1942,0:00,6.635,NaN,5.005,2.567,2.436,-0.143,NaN,-1.363,0
Charleston,East,12/1/1942,0:00,6.635,NaN,4.595,2.114,2.016,-0.573,NaN,-1.665,0
Charleston,East,1/1/1943,0:00,6.137,NaN,4.575,2.026,1.927,-0.724,NaN,-2.863,0
Charleston,East,2/1/1943,0:00,6.235,NaN,4.477,1.885,1.776,-0.934,NaN,-2.764,0
Charleston,East,3/1/1943,0:00,6.835,NaN,4.805,2.255,2.124,-0.553,NaN,-2.065,0
Charleston,East,4/1/1943,0:00,6.435,NaN,4.926,2.387,2.246,-0.445,NaN,-1.964,0
Charleston,East,5/1/1943,0:00,6.835,NaN,5.136,2.557,2.406,-0.323,NaN,-1.465,0
Charleston,East,6/1/1943,0:00,6.235,NaN,5.087,2.505,2.377,-0.323,NaN,-1.665,0
Charleston,East,7/1/1943,0:00,6.635,NaN,4.887,2.347,2.196,-0.484,NaN,-1.964,0
Charleston,East,8/1/1943,0:00,6.937,NaN,5.136,2.626,2.505,-0.123,NaN,-1.465,0
Charleston,East,9/1/1943,0:00,7.236,NaN,5.477,3.026,2.895,0.326,NaN,-0.763,0
Charleston,East,10/1/1943,0:00,7.236,NaN,5.546,3.105,2.977,0.405,NaN,-0.963,0
Charleston,East,11/1/1943,0:00,6.537,NaN,5.024,2.534,2.426,-0.176,NaN,-1.764,0
Charleston,East,12/1/1943,0:00,6.435,NaN,4.824,2.275,2.167,-0.494,NaN,-1.564,0
Charleston,East,1/1/1944,0:00,6.137,NaN,4.867,2.324,2.196,-0.474,NaN,-1.964,0
Charleston,East,2/1/1944,0:00,6.137,NaN,4.765,2.216,2.095,-0.563,NaN,-1.865,0
Charleston,East,3/1/1944,0:00,6.435,NaN,4.926,2.416,2.295,-0.343,NaN,-1.764,0
Charleston,East,4/1/1944,0:00,6.537,NaN,4.975,2.475,2.334,-0.304,NaN,-1.764,0
Charleston,East,5/1/1944,0:00,6.337,NaN,5.136,2.665,2.534,-0.064,NaN,-1.265,0
Charleston,East,6/1/1944,0:00,6.635,NaN,5.254,2.787,2.636,0.024,NaN,-1.163,0
Charleston,East,7/1/1944,0:00,6.737,NaN,5.225,2.767,2.636,0.034,NaN,-1.163,0
Charleston,East,8/1/1944,0:00,6.435,NaN,5.156,2.616,2.475,-0.195,NaN,-1.564,0
Charleston,East,9/1/1944,0:00,6.235,NaN,5.316,2.797,2.656,-0.005,NaN,-1.564,0
Charleston,East,10/1/1944,0:00,8.036,NaN,5.556,3.017,2.895,0.234,NaN,-1.265,0
Charleston,East,11/1/1944,0:00,6.937,NaN,5.195,2.715,2.577,-0.035,NaN,-1.465,0
Charleston,East,12/1/1944,0:00,6.137,NaN,4.667,2.137,2.016,-0.625,NaN,-2.364,0
Charleston,East,1/1/1945,0:00,6.035,NaN,4.637,2.147,2.045,-0.553,NaN,-2.466,0
Charleston,East,2/1/1945,0:00,5.936,NaN,4.385,1.885,1.786,-0.825,NaN,-2.364,0
Charleston,East,3/1/1945,0:00,6.337,NaN,4.545,2.026,1.904,-0.724,NaN,-2.266,0
Charleston,East,4/1/1945,0:00,6.537,NaN,4.946,2.446,2.334,-0.274,NaN,-1.865,0
Charleston,East,5/1/1945,0:00,6.737,NaN,4.877,2.367,2.246,-0.386,NaN,-1.665,0
Charleston,East,6/1/1945,0:00,6.537,NaN,4.887,2.387,2.265,-0.343,NaN,-1.564,0
Charleston,East,7/1/1945,0:00,6.337,NaN,5.024,2.485,2.357,-0.314,NaN,-1.465,0
Charleston,East,8/1/1945,0:00,6.235,NaN,5.024,2.495,2.367,-0.284,NaN,-1.265,0
Charleston,East,9/1/1945,0:00,7.436,NaN,5.366,2.875,2.767,0.175,NaN,-0.963,0
Charleston,East,10/1/1945,0:00,6.937,NaN,5.615,3.197,3.085,0.546,NaN,-1.265,0
Charleston,East,11/1/1945,0:00,6.737,NaN,5.136,2.665,2.544,-0.044,NaN,-1.764,0
Charleston,East,12/1/1945,0:00,6.635,NaN,4.975,2.597,2.465,-0.044,NaN,-2.364,0
Charleston,East,1/1/1946,0:00,6.537,NaN,4.677,2.236,2.137,-0.415,NaN,-1.265,0
Charleston,East,2/1/1946,0:00,5.835,NaN,4.477,2.026,1.927,-0.625,NaN,-2.164,0
Charleston,East,3/1/1946,0:00,6.435,NaN,4.877,2.416,2.275,-0.314,NaN,-1.764,0
Charleston,East,4/1/1946,0:00,6.235,NaN,5.034,2.534,2.416,-0.205,NaN,-1.665,0
Charleston,East,5/1/1946,0:00,6.737,NaN,5.097,2.524,2.416,-0.264,NaN,-1.665,0
Charleston,East,6/1/1946,0:00,NaN,NaN,4.906,2.406,2.275,-0.353,NaN,NaN,0
Charleston,East,7/1/1946,0:00,6.737,NaN,4.916,2.436,2.305,-0.304,NaN,-1.465,0
Charleston,East,8/1/1946,0:00,6.435,NaN,4.896,2.436,2.314,-0.254,NaN,-1.163,0
Charleston,East,9/1/1946,0:00,6.737,NaN,5.454,3.036,2.954,0.444,NaN,-1.065,0
Charleston,East,10/1/1946,0:00,7.137,NaN,5.635,3.305,3.236,0.825,NaN,-0.264,0
Charleston,East,11/1/1946,0:00,6.835,NaN,5.477,3.085,3.007,0.536,NaN,-1.363,0
Charleston,East,12/1/1946,0:00,6.835,NaN,4.965,2.534,2.416,-0.123,NaN,-1.564,0
Charleston,East,1/1/1947,0:00,6.435,NaN,4.814,2.357,2.255,-0.304,NaN,-1.665,0
Charleston,East,2/1/1947,0:00,6.137,NaN,4.496,2.006,1.914,-0.655,NaN,-2.564,0
Charleston,East,3/1/1947,0:00,5.936,NaN,4.536,2.075,1.967,-0.606,NaN,-2.364,0
Charleston,East,4/1/1947,0:00,6.235,NaN,4.736,2.236,2.114,-0.514,NaN,-1.764,0
Charleston,East,5/1/1947,0:00,6.337,NaN,4.857,2.357,2.216,-0.425,NaN,-1.665,0
Charleston,East,6/1/1947,0:00,7.137,NaN,5.234,2.797,2.656,0.077,NaN,-1.865,0
Charleston,East,7/1/1947,0:00,6.235,NaN,4.936,2.495,2.396,-0.153,NaN,-2.266,0
Charleston,East,8/1/1947,0:00,6.137,NaN,4.985,2.557,2.416,-0.143,NaN,-1.964,0
Charleston,East,9/1/1947,0:00,6.737,NaN,5.566,3.154,3.026,0.487,NaN,-1.163,0
Charleston,East,10/1/1947,0:00,8.135,NaN,5.605,3.187,3.076,0.536,NaN,-0.464,0
Charleston,East,11/1/1947,0:00,8.535,NaN,5.717,3.354,3.217,0.727,NaN,-1.163,0
Charleston,East,12/1/1947,0:00,6.737,NaN,5.375,2.915,2.807,0.234,NaN,-1.865,0
Charleston,East,1/1/1948,0:00,6.937,NaN,5.067,2.587,2.475,-0.113,NaN,-1.564,0
Charleston,East,2/1/1948,0:00,7.137,NaN,5.205,2.734,2.626,0.044,NaN,-1.265,0
Charleston,East,3/1/1948,0:00,6.737,NaN,5.225,2.797,2.675,0.136,NaN,-1.764,0
Charleston,East,4/1/1948,0:00,6.937,NaN,5.225,2.816,2.715,0.195,NaN,-1.163,0
Charleston,East,5/1/1948,0:00,6.835,NaN,5.234,2.856,2.715,0.185,NaN,-0.865,0
Charleston,East,6/1/1948,0:00,6.435,NaN,5.234,2.816,2.675,0.126,NaN,-0.865,0
Charleston,East,7/1/1948,0:00,7.236,NaN,4.916,2.505,2.396,-0.123,NaN,-1.665,0
Charleston,East,8/1/1948,0:00,6.537,NaN,5.136,2.715,2.597,0.057,NaN,-1.964,0
Charleston,East,9/1/1948,0:00,7.236,NaN,5.786,3.387,3.256,0.736,NaN,-0.563,0
Charleston,East,10/1/1948,0:00,7.436,NaN,5.795,3.374,3.256,0.707,NaN,-0.865,0
Charleston,East,11/1/1948,0:00,6.835,NaN,5.425,3.007,2.885,0.346,NaN,-0.865,0
Charleston,East,12/1/1948,0:00,6.537,NaN,5.005,2.616,2.495,-0.005,NaN,-1.465,0
Charleston,East,1/1/1949,0:00,6.235,NaN,4.677,2.236,2.147,-0.386,NaN,-1.265,0
Charleston,East,2/1/1949,0:00,5.936,NaN,4.857,2.436,2.347,-0.166,NaN,-2.065,0
Charleston,East,3/1/1949,0:00,6.235,NaN,4.736,2.285,2.216,-0.314,NaN,-1.865,0
Charleston,East,4/1/1949,0:00,6.635,NaN,4.877,2.426,2.314,-0.245,NaN,-1.964,0
Charleston,East,5/1/1949,0:00,7.334,NaN,5.234,2.797,2.685,0.136,NaN,-1.065,0
Charleston,East,6/1/1949,0:00,6.937,NaN,5.356,2.895,2.777,0.195,NaN,-1.065,0
Charleston,East,7/1/1949,0:00,6.937,NaN,5.175,2.695,2.567,-0.044,NaN,-1.265,0
Charleston,East,8/1/1949,0:00,7.036,NaN,5.146,2.665,2.544,-0.054,NaN,-1.163,0
Charleston,East,9/1/1949,0:00,6.937,NaN,5.517,3.144,3.017,0.517,NaN,-1.265,0
Charleston,East,10/1/1949,0:00,7.436,NaN,5.727,3.417,3.295,0.854,NaN,-0.665,0
Charleston,East,11/1/1949,0:00,6.635,NaN,4.916,2.557,2.446,-0.035,NaN,-1.964,0
Charleston,East,12/1/1949,0:00,6.435,NaN,4.936,2.544,2.436,-0.064,NaN,-1.265,0
Charleston,East,1/1/1950,0:00,5.835,NaN,4.516,2.104,2.006,-0.494,NaN,-1.665,0
Charleston,East,2/1/1950,0:00,6.137,NaN,4.736,2.334,2.236,-0.264,NaN,-1.465,0
Charleston,East,3/1/1950,0:00,6.435,NaN,4.726,2.295,2.206,-0.314,NaN,-2.164,0
Charleston,East,4/1/1950,0:00,6.435,NaN,4.946,2.465,2.347,-0.245,NaN,-1.665,0
Charleston,East,5/1/1950,0:00,6.737,NaN,5.165,2.646,2.524,-0.113,NaN,-1.564,0
Charleston,East,6/1/1950,0:00,6.435,NaN,4.956,2.475,2.367,-0.225,NaN,-1.363,0
Charleston,East,7/1/1950,0:00,5.736,NaN,4.595,2.065,1.967,-0.665,NaN,-1.764,0
Charleston,East,8/1/1950,0:00,6.337,NaN,5.136,2.725,2.606,0.067,NaN,-0.763,0
Charleston,East,9/1/1950,0:00,6.337,NaN,5.316,2.997,2.885,0.454,NaN,-0.763,0
Charleston,East,10/1/1950,0:00,6.435,NaN,5.336,3.046,2.935,0.536,NaN,-1.163,0
Charleston,East,11/1/1950,0:00,6.537,NaN,4.657,2.285,2.196,-0.264,NaN,-1.764,0
Charleston,East,12/1/1950,0:00,6.537,NaN,4.795,2.367,2.285,-0.235,NaN,-1.964,0
Charleston,East,1/1/1951,0:00,6.137,NaN,4.637,2.177,2.075,-0.494,NaN,-2.466,0
Charleston,East,2/1/1951,0:00,6.337,NaN,4.667,2.196,2.095,-0.484,NaN,-2.065,0
Charleston,East,3/1/1951,0:00,6.235,NaN,4.896,2.446,2.347,-0.205,NaN,-1.564,0
Charleston,East,4/1/1951,0:00,6.137,NaN,4.834,2.396,2.275,-0.274,NaN,-1.564,0
Charleston,East,5/1/1951,0:00,6.937,NaN,4.995,2.544,2.456,-0.094,NaN,-0.963,0
Charleston,East,6/1/1951,0:00,7.137,NaN,5.097,2.646,2.534,-0.035,NaN,-0.865,0
Charleston,East,7/1/1951,0:00,6.337,NaN,4.677,2.246,2.137,-0.405,NaN,-1.665,0
Charleston,East,8/1/1951,0:00,6.337,NaN,4.946,2.515,2.416,-0.123,NaN,-1.764,0
